Name,key_mlbam
Bill Bayne,110720
Don Baylor,110719
Dick Bayless,110718
Harry Bay,110717
Moose Baxter,110716
Mike Baxes,110715
Jim Baxes,110714
Danny Bautista,110712
Ed Bauta,110711
George Bausewine,110710
Frank Baumholtz,110709
Stan Baumgartner,110708
John Baumgartner,110707
Harry Baumgartner,110706
Ross Baumgarten,110705
George Baumgardner,110704
Jim Baumer,110703
Frank Baumann,110702
Paddy Baumann,110701
Russ Bauers,110700
Al Bauer,110699
Lou Bauer,110698
Hank Bauer,110697
Matt Batts,110696
Chris Batton,110695
Jim Battle,110694
Howard Battle,110693
Allen Battle,110692
Joe Battin,110691
Earl Battey,110690
George Batten,110689
Larry Battam,110688
Bill Batsch,110687
Kim Batiste,110686
Kevin Batiste,110685
Rafael Batista,110684
Miguel Batista,110683
Tony Batista,110682
Bill Bathe,110681
Billy Bates,110680
Ray Bates,110679
Johnny Bates,110678
John Bates,110677
Jason Bates,110676
Hubert Bates,110675
Del Bates,110674
Frank Bates,110673
Charlie Bates,110672
Dick Bates,110671
John Bateman,110670
Rich Batchelor,110669
Joe Batchelder,110668
Emil Batch,110667
Charlie Bastian,110666
Johnny Bassler,110665
Charley Bassett,110664
Doc Bass,110663
Dick Bass,110662
Randy Bass,110661
Norm Bass,110660
Kevin Bass,110659
John Bass,110658
Jim Baskette,110657
Eddie Basinski,110656
Walt Bashore,110655
Al Bashang,110654
Monty Basgall,110653
Charlie Bartson,110652
Dave Bartosch,110651
Vince Barton,110650
Shawn Barton,110649
Bob Barton,110648
Harry Barton,110647
Irv Bartling,110646
Bill Bartley,110645
Boyd Bartley,110644
Tony Bartirome,110643
Les Bartholomew,110642
John Barthold,110641
Bob Barthelson,110640
Dick Bartell,110639
Kimera Bartee,110638
Tom Barry,110637
Rich Barry,110636
Jack Barry,110635
John Barry,110634
Jeff Barry,110633
Hardin Barry,110632
Ed Barry,110631
Cuke Barrows,110630
Frank Barrows,110629
Frank Barron,110628
Red Barron,110627
Tony Barron,110626
Manuel Barrios,110625
Jose Barrios,110624
Francisco Barrios,110623
Bill Barrett,110622
Dick Barrett,110620
Tim Barrett,110619
Tommy Barrett,110618
Bob Barrett,110617
Marty Barrett,110616
Johnny Barrett,110614
Jimmy Barrett,110613
Frank Barrett,110612
Red Barrett,110611
John Barrett,110610
Germán Barranca,110609
Cuno Barragan,110608
Steve Barr,110607
Bob Barr,110606
Jim Barr,110604
Scotty Barr,110603
Dick Barone,110602
Salomé Barojas,110601
Ed Barnowski,110600
Billy Barnie,110599
George Barnicle,110598
Vic Barnhart,110597
Les Barnhart,110596
Edgar Barnhart,110595
Clyde Barnhart,110594
Rex Barney,110593
Ed Barney,110592
Skeeter Barnes,110591
Virgil Barnes,110589
Sam Barnes,110588
Ross Barnes,110587
Bob Barnes,110586
Rich Barnes,110585
Lute Barnes,110584
Junie Barnes,110583
Honey Barnes,110582
Jesse Barnes,110581
Frank Barnes,110580
Eppie Barnes,110578
Red Barnes,110577
Brian Barnes,110576
Charlie Barnabe,110575
Babe Barna,110574
Bruce Barmes,110573
Tom Barlow,110572
Mike Barlow,110571
Sam Barkley,110570
Red Barkley,110569
Jeff Barkley,110568
Ray Barker,110567
Len Barker,110566
Al Barker,110565
Brian Bark,110564
Cy Barger,110563
Greg Bargar,110562
Clyde Barfoot,110561
John Barfield,110560
Jesse Barfield,110559
Ray Bare,110558
George Barclay,110557
Curt Barclay,110556
Jim Barbieri,110555
Bret Barberie,110554
Frank Barberich,110553
Turner Barber,110552
Steve Barber,110551
Charlie Barber,110549
Brian Barber,110548
Dave Barbee,110547
William Barbeau,110546
Red Barbary,110545
Walter Barbare,110544
Jack Banta,110543
Tom Bannon,110542
Jimmy Bannon,110541
Floyd Bannister,110540
Alan Bannister,110539
Jim Banning,110538
Bill Bankston,110537
Willie Banks,110536
Bill Yerrick,110535
George Banks,110534
Ernie Banks,110533
Brian Banks,110532
Scott Bankhead,110531
Dan Bankhead,110530
Jeff Banister,110529
Dick Baney,110528
Eddie Bane,110527
Sal Bando,110526
Chris Bando,110525
Dave Bancroft,110524
Studs Bancker,110523
Hal Bamberger,110522
George Bamberger,110521
Tony Balsamo,110520
Win Ballou,110519
Mark Ballinger,110518
Jay Baller,110517
Pelham Ballenger,110516
Jeff Ballard,110515
Jim Ball,110514
Neal Ball,110513
Art Ball,110512
Lee Bales,110511
Mike Balenti,110510
Billy Baldwin,110509
Rick Baldwin,110508
Reggie Baldwin,110507
Orson Baldwin,110506
Mark Baldwin,110505
Jeff Baldwin,110504
James Baldwin,110503
Harry Baldwin,110502
Henry Baldwin,110501
Frank Baldwin,110500
Dave Baldwin,110499
Kid Baldwin,110498
Lady Baldwin,110497
Jack Baldschun,110496
Bobby Balcena,110495
Steve Balboni,110494
John Balaz,110493
Mike Balas,110492
Bill Baker,110491
Tracy Baker,110490
Tom Baker,110489
Steve Baker,110487
Phil Baker,110485
Norm Baker,110484
Neal Baker,110483
Kirtley Baker,110482
Dusty Baker,110481
Home Run Baker,110480
Jesse Baker,110479
Jack Baker,110477
Howard Baker,110476
George Baker,110475
Frank Baker,110474
Floyd Baker,110472
Gene Baker,110471
Ernie Baker,110470
Doug Baker,110469
Del Baker,110468
Dave Baker,110467
Chuck Baker,110466
Charlie Baker,110465
Charles Baker,110464
Al Baker,110463
Dave Bakenhaster,110462
Jersey Bakley,110461
Bob Baird,110460
Doug Baird,110459
Al Baird,110458
Doug Bair,110457
Harold Baines,110456
Loren Bain,110455
Bob Bailor,110454
Bill Bailey,110453
Steve Bailey,110452
Bob Bailey,110451
Cory Bailey,110450
Ed Bailey,110449
King Bailey,110448
Mark Bailey,110447
Jim Bailey,110446
Howard Bailey,110445
Harvey Bailey,110444
Fred Bailey,110442
Roger Bailey,110441
Gene Bailey,110440
Abraham Bailey,110439
Scott Bailes,110438
Grover Baichley,110437
Frank Bahret,110436
Ed Bahr,110435
Stan Bahnsen,110434
Bill Bagwell,110433
Jeff Bagwell,110432
Jim Bagby,110431
Kevin Baez,110429
José Báez,110428
Carlos Baerga,110427
Ed Baecht,110426
Red Badgro,110425
Lore Bader,110424
Art Bader,110423
Fred Baczewski,110422
Eddie Bacon,110420
Wally Backman,110419
Les Backman,110418
Shooty Babitt,110417
Charlie Babington,110416
Johnny Babich,110415
Loren Babe,110414
Bob Babcock,110413
Charlie Babb,110412
Oscar Azócar,110411
Joe Azcue,110410
Bob Ayrault,110409
Joe Ayrault,110408
Dick Aylward,110407
Doc Ayers,110406
Bill Ayers,110405
Jake Aydelott,110404
Manny Aybar,110403
Bobby Ayala,110402
Benny Ayala,110401
Jay Avrea,110400
Ramón Avilés,110399
Bobby Ávila,110398
Steve Avery,110397
Earl Averill,110396
Bruce Aven,110394
Chick Autry,110393
Martin Autry,110392
Al Autry,110391
Rick Austin,110390
Jimmy Austin,110389
Jim Austin,110388
Henry Austin,110387
Dennis Aust,110386
Brad Ausmus,110385
Joe Ausanio,110384
Rich Aurilia,110383
Doug Ault,110382
Tex Aulds,110381
Elden Auker,110380
Jerry Augustine,110379
Dave Augustine,110378
Don August,110377
Rick Auerbach,110376
Rich Aude,110375
Derek Aucoin,110374
Harry Aubrey,110373
Jake Atz,110372
Bill Atwood,110371
Toby Atwell,110370
Dick Attreau,110369
Bill Atkinson,110368
Lefty Atkinson,110367
Ed Atkinson,110366
Al Atkinson,110365
James Atkins,110364
Tommy Atkins,110363
Keith Atherton,110362
Charlie Atherton,110361
Joe Astroth,110360
Pedro Astacio,110359
Paul Assenmacher,110358
Brian Asselstine,110357
Bob Aspromonte,110356
Ken Aspromonte,110355
Tom Asmussen,110354
Billy Ashley,110353
Tucker Ashford,110352
Andy Ashby,110351
Alan Ashby,110350
Richie Ashburn,110349
Ken Ash,110348
Bob Asbjornson,110347
Jim Asbell,110346
Randy Asadoor,110345
Tug Arundel,110344
Harry Arundel,110343
Rudy Arroyo,110342
Luis Arroyo,110341
Fernando Arroyo,110340
Gerry Arrigo,110339
René Arocha,110338
Orie Arntzen,110337
Brad Arnsberg,110336
Morrie Arnovich,110335
Billy Arnold,110334
Tony Arnold,110333
Scott Arnold,110332
Chris Arnold,110331
Larry Arndt,110330
Harry Arndt,110329
George Armstrong,110327
Mike Armstrong,110326
Jack Armstrong,110325
Howard Armstrong,110324
Harry Armbruster,110323
Charlie Armbruster,110322
Orville Armbrust,110321
Ed Armbrister,110320
Marcos Armas,110319
Steve Arlin,110317
Don Arlich,110316
Buzz Arlett,110315
Rudy Árias,110314
George Arias,110313
Alex Arias,110312
Hank Arft,110311
Frank Arellanes,110310
Joe Ardner,110309
Rugger Ardizoia,110308
Dan Ardell,110307
José Arcia,110306
George Archie,110305
Jim Archer,110304
Jimmy Archer,110303
Fred Archer,110302
Maurice Archdeacon,110301
Jack Aragón,110300
Angel Aragón,110299
Luis Aquino,110298
Luke Appling,110297
Pete Appleton,110296
Ed Appleton,110295
Fred Applegate,110294
Kevin Appier,110293
Luis Aponte,110292
Bob Apodaca,110291
Luis Aparicio,110290
Bill Antonello,110289
John Antonelli,110288
Johnny Antonelli,110287
Joe Antolick,110286
Eric Anthony,110285
Cap Anson,110284
Bill Annis,110283
Pat Ankenman,110282
Tom Angley,110281
Norm Angelini,110280
Luis Andújar,110279
Joaquín Andújar,110278
Wyman Andrus,110277
Bill Andrus,110276
Fred Andrus,110275
Wally Andrews,110274
Stan Andrews,110273
Rob Andrews,110272
Nate Andrews,110271
Mike Andrews,110270
John Andrews,110269
Jim Andrews,110268
Ivy Andrews,110267
Hub Andrews,110266
Ed Andrews,110265
Fred Andrews,110264
Elbert Andrews,110263
Shane Andrews,110262
Kim Andrew,110261
Ernie Andres,110260
John André,110259
Wingo Anderson,110258
Walter Anderson,110256
Varney Anderson,110255
Scott Anderson,110254
Bob Anderson,110253
Rick Anderson,110252
Craig Anderson,110250
Mike Anderson,110249
Larry Anderson,110247
Kent Anderson,110246
Bud Anderson,110245
John Anderson,110244
Fred Anderson,110243
Jim Anderson,110241
Harry Anderson,110240
Hal Anderson,110239
Sparky Anderson,110238
George Anderson,110237
Garret Anderson,110236
Ferrell Anderson,110235
Goat Anderson,110234
Dwain Anderson,110233
Dave Anderson,110232
Brady Anderson,110229
Red Anderson,110228
Andy Anderson,110227
Allan Anderson,110226
Alf Anderson,110225
Larry Andersen,110224
Walter Ancker,110223
Sandy Amorós,110222
Vicente Amor,110221
Doc Amole,110220
Red Ames,110219
Ed Amelung,110218
Wayne Ambler,110217
Rubén Amaro,110216
Rich Amaral,110214
Joey Amalfitano,110213
Brant Alyea,110212
Billy Alvord,110211
Max Alvis,110210
Wilson Álvarez,110209
Rogelio Álvarez,110208
Ossie Álvarez,110207
Orlando Álvarez,110205
Tavo Álvarez,110204
Luis Alvarado,110203
George Alusik,110202
Nick Altrock,110201
Joe Altobelli,110200
George Altman,110199
Dave Altizer,110198
Jesse Altenburg,110197
Ernie Alten,110196
Porfi Altamirano,110195
Dell Alston,110194
Walter Alston,110193
Tom Alston,110192
Garvin Alston,110191
Whitey Alpermann,110190
Moisés Alou,110189
Matty Alou,110188
Jesús Alou,110187
Felipe Alou,110186
Sandy Alomar,110185
Roberto Alomar,110183
Luis Alomá,110182
Bill Almon,110181
Rafael Almeida,110180
Carlos Almánzar,110179
Mel Almada,110178
Beau Allred,110177
Bob Allison,110176
Bill Allison,110175
Milo Allison,110174
Mack Allison,110173
Doug Allison,110172
Dana Allison,110171
Art Allison,110170
Andy Allison,110169
Bob Allietta,110168
Gair Allie,110167
Gene Alley,110166
Jermaine Allensworth,110165
Gary Allenson,110164
Ron Allen,110163
Rod Allen,110162
Bob Allen,110161
Earl Allen,110159
Dick Allen,110157
Neil Allen,110156
Myron Allen,110155
Lloyd Allen,110154
Kim Allen,110153
Johnny Allen,110152
John Allen,110151
Pete Allen,110150
Jamie Allen,110149
Horace Allen,110148
Ham Allen,110147
Hezekiah Allen,110146
Hank Allen,110145
Frank Allen,110144
Sled Allen,110143
Ethan Allen,110142
Jack Allen,110141
Bernie Allen,110140
Brian Allard,110138
Andy Allanson,110137
Luis Alicea,110136
Edgardo Alfonzo,110135
Antonio Alfonseca,110134
Nin Alexander,110133
Walt Alexander,110132
Bob Alexander,110131
Matt Alexander,110130
Manny Alexander,110129
Hugh Alexander,110128
Pete Alexander,110127
Gerald Alexander,110126
Gary Alexander,110125
Doyle Alexander,110124
Dale Alexander,110123
Chuck Aleno,110122
Vic Aldridge,110121
Jay Aldrich,110120
Mike Aldrete,110119
Scott Aldred,110118
Dale Alderson,110117
Scotty Alcock,110116
Luis Alcaraz,110115
Santo Alcalá,110114
Vic Albury,110113
Jack Albright,110112
Ed Albrecht,110111
Ed Albosta,110110
Cy Alberts,110109
Butch Alberts,110108
Gus Alberts,110107
José Alberro,110106
Joe Albanese,110105
Gibson Alba,110104
Bill Akers,110103
Jerry Akers,110102
Darrel Akerfelds,110101
Jack Aker,110100
John Ake,110099
George Aiton,110098
Raleigh Aitchison,110097
Eddie Ainsmith,110096
Danny Ainge,110095
Willie Aikens,110094
Pat Ahearne,110093
Bill Ahearn,110092
Hank Aguirre,110091
Rick Aguilera,110090
Luis Aguayo,110089
Juan Agosto,110088
Sam Agnew,110087
Joe Agler,110086
Harry Agganis,110085
Tommie Agee,110084
Troy Afenir,110083
Dave Adlesh,110082
Harry Atkinson,110081
Steve Adkins,110080
Dick Adkins,110079
Merle Adkins,110078
Dewey Adkins,110077
Grady Adkins,110076
Morrie Aderholt,110075
Bob Addy,110074
Bob Addis,110072
Joe Adcock,110071
Mike Adamson,110070
Joel Adamson,110069
Willie Adams,110068
Terry Adams,110067
Spencer Adams,110066
Bob Adams,110064
Bobby Adams,110063
Ricky Adams,110060
Dick Adams,110059
Rick Adams,110058
Karl Adams,110057
Joe Adams,110056
Bert Adams,110055
Jim Adams,110054
Herb Adams,110052
Doug Adams,110051
Glenn Adams,110050
George Adams,110049
Buster Adams,110048
Sparky Adams,110047
Dan Adams,110046
Red Adams,110045
Babe Adams,110044
Ace Adams,110043
Jerry Adair,110042
Jimmy Adair,110041
Mark Acre,110040
José Acosta,110039
Ed Acosta,110038
Cy Acosta,110037
Merito Acosta,110036
Fritz Ackley,110035
Tom Acker,110034
Jim Acker,110033
Juan Acevedo,110032
Bill Abstein,110031
Joe Abreu,110030
Bobby Abreu,110029
Johnny Abrego,110028
George Abrams,110027
Cal Abrams,110026
Shawn Abner,110025
Harry Ables,110024
Cliff Aberson,110023
Woody Abernathy,110022
Ted Abernathy,110021
Tal Abernathy,110020
Bill Abernathie,110019
Frank Abercrombie,110018
Al Aber,110017
Glenn Abbott,110016
Paul Abbott,110015
Ody Abbott,110014
Dan Abbott,110013
Kyle Abbott,110012
Kurt Abbott,110011
Jeff Abbott,110010
Fred Abbott,110008
Charlie Abbey,110007
Bert Abbey,110006
Ed Abbaticchio,110005
John Abadie,110004
Don Aase,110003
Tommie Aaron,110002
Hank Aaron,110001
Willard Pearson,-1
Edward Lameier,-1
John McArdle,-1
Scott McDougall,-1
Ron Barnes,-1
Fred Schaaf,-1
Art Frantz,-1
Fred Hanis,-1
Gus Klein,-1
Rac Slider,-1
Leonel Carrion,-1
John Baird,-1
Oscar Charleston,-1
Jack Angle,-1
Vic Voltaggio,-1
Charles Maxton,-1
Charlie Reliford,-1
Louis Menendez,-1
Warren Briggs,-1
Andrew Jennings,-1
Howard Jumper,-1
Joe Bird,-1
S. A. Hosworth,-1
Charles Miller,-1
Larry O'Dea,-1
Jeff Evans,-1
George Buchanan,-1
Michael Hurley,-1
Red Johnson,-1
Bob Hart,-1
Sy Ryberg,-1
Tony Krasovich,-1
Tom Lepperd,-1
Cal Hubbard,-1
Robert McNichol,-1
Larry Barton,-1
Hank Morgenweck,-1
Shag Crawford,-1
Ronnie Ortegon,-1
Emilien Cote,-1
Clarence Merritt,-1
Jacques Lauzon,-1
Bill Hezel,-1
McKinley Brewer,-1
Spin Williams,-1
Nasusel Cabrera,-1
Dan Barry,-1
Chris Pelekoudas,-1
Lee Ballanfant,-1
Bill Brennan,-1
James Meagher,-1
Bob Homolka,-1
Charles Maddox,-1
Frank Rudderham,-1
Frank Pulli,-1
John Schuerholz,-1
Jim Lovett,-1
Peter Maki,-1
Dennis McMinimum,-1
Fred Lincoln,-1
Eddie McGunnigle,-1
Warren Burtis,-1
Bobby Sanders,-1
Gus Scheu,-1
William Medart,-1
Joseph Langden,-1
Mike Jost,-1
Jim Paylor,-1
Billy Stage,-1
Charles Daniels,-1
Dave Phillips,-1
Joe Pirrone,-1
William Hulbert,-1
J. R. Malone,-1
Nathaniel Wooten,-1
Desi Druschel,-1
Charles Mears,-1
Monroe Sweeney,-1
Charles Petersen,-1
Mordecai Davidson,-1
Hal Dixon,-1
Dick Heitzer,-1
Al Davis,-1
Jack Holland,-1
Al Barlick,-1
Brian Butterfield,-1
Joe Paparella,-1
Eddie Mooers,-1
William Blair,-1
Ed Goeckel,-1
Jim Quick,-1
Drew French,-1
Charles Porter,-1
Reggie Mapp,-1
Fred Berger,-1
Carl Schoof,-1
Frank Fisher,-1
Silvester Rodgers,-1
Fred Nicolai,-1
Fred Skelley,-1
Andrew Thompson,-1
Bob Engel,-1
Al Mannassau,-1
Tony Auferio,-1
Dave Pallone,-1
Ollie Anderson,-1
Harry Schwarts,-1
Bill Lachemann,-1
Lou Kolls,-1
Jim Skerrett,-1
J. P. Kelley,-1
Cliff Megrue,-1
Rob Cook,-1
Fred Spenn,-1
Charles Weden,-1
Jeff Brown,-1
Don January,-1
Johnny Vusich,-1
Jimmie Crandall,-1
Aubrey Grigsby,-1
Avery McGlade,-1
Johnny Stevens,-1
Clayton Sheedy,-1
Dustin Lind,-1
Bill Swansboro,-1
Ban Johnson,-1
Richie Lazar,-1
Ben Artigiani,-1
Ed Barrow,-1
Winslow Means,-1
Carl Dorley,-1
Mark Cresse,-1
John Conway,-1
Ted Hendry,-1
Don Peerman,-1
M. Thomas,-1
Cool Papa Bell,-1
Dick Nelson,-1
Ollie Chill,-1
Scott Packard,-1
Thomas Muir,-1
Fred Mabbott,-1
Jack Baswell,-1
Marvin Chalmers,-1
George Hurll,-1
Frank O'Brien,-1
Bill Finneran,-1
Eugene McGreevy,-1
Columbus Tyler,-1
Gary McAvoy,-1
Art Passarella,-1
S. L. Kahn,-1
Patrick McKenna,-1
Kenneth Ray,-1
Bob Stewart,-1
Tommy Gill,-1
Ken Free,-1
Paul Steinberg,-1
A. C. Bredberg,-1
Jerry Neudecker,-1
Hugh Gilgan,-1
Lee Norton,-1
Isaac Leroy,-1
Eugene Rhodes,-1
James Lehan,-1
W. S. Wyckoff,-1
Johnny McKee,-1
Dan Devinney,-1
Steamboat Johnson,-1
Wayne Keister,-1
Dusty Blake,-1
Cheever Goodwin,-1
Don Schulte,-1
George Krahe,-1
Benjamin Van Delft,-1
Ken Kirby,-1
Frank Selee,-1
Al Fioresi,-1
Bill Lobe,-1
Ed Carfrey,-1
Fred Jevne,-1
Alexander Cartwright,-1
Al Scheel,-1
Bill Supple,-1
Red Flaherty,-1
Hank Rountree,-1
Mike Fitzpatrick,-1
Jon Bible,-1
Joseph Young,-1
Sam Childs,-1
Lou Phelan,-1
Stan Robison,-1
Greg Biagini,-1
Merle Anthony,-1
William Paasch,-1
Bud Lally,-1
Turkey Stearnes,-1
Robert Bonner,-1
Jack Hubbard,-1
Marvin Wright,-1
Alvin Spearman,-1
Dick Runchey,-1
P. C. Cray,-1
Mortimer Hogan,-1
Ed Tighe,-1
Mel Steiner,-1
Howard Peckman,-1
Fred Bunce,-1
Dennis Riccio,-1
Chris Von Der Ahe,-1
Jack Paepke,-1
Joe Dobbins,-1
Carl Nothnagel,-1
Juan Lopez,-1
Tom Telford,-1
Larry Walding,-1
Rich Humphrey,-1
Jim Lambeth,-1
Doll Derr,-1
Ben Tuthill,-1
Dick Clegg,-1
Henry Dobson,-1
William Tunison,-1
Ed Napoleon,-1
Charles Tindill,-1
Augie Donatelli,-1
Wayne Blackburn,-1
Billy Quinn,-1
Charles Butler,-1
Spike Bland,-1
Gardner Willard,-1
Derek Johnson,-1
Bud Selig,-1
Jerry Phipps,-1
O. Mitchell,-1
Hugh Dunlevy,-1
Frank Campagna,-1
Joe Maher,-1
William Weigel,-1
Thomas Tinney,-1
Tom McGinty,-1
William O'Brien,-1
Cal Drummond,-1
Al Purduski,-1
Robin Lund,-1
Scotty Robb,-1
Mark Barron,-1
Bill Hafner,-1
Mark Arata,-1
Bill Jordan,-1
Othello Strong,-1
Timothy Donovan,-1
Les Cook,-1
William White,-1
Cornelius Augustus,-1
Dave Sullivan,-1
Leo Turner,-1
George Sneeden,-1
Ed George,-1
Billy Kerr,-1
Pidgey Morgan,-1
Alexander Crawford,-1
Lou Vezilich,-1
Les Treitel,-1
Don Osborn,-1
John Heydler,-1
Bill Summers,-1
Oscar Acosta,-1
Arthur O'Connor,-1
Ford Frick,-1
Rich Garcia,-1
Bill Seinsoth,-1
Matt Bohn,-1
Larry Zirbel,-1
J. H. Manny,-1
Larry Gallagher,-1
Henry Nace,-1
George Barnum,-1
Al Treichel,-1
Ben Young,-1
Frank Sylvester,-1
Ralph Betcher,-1
A. N. Nichols,-1
Bob Hedington,-1
Stuffy McCrone,-1
Randy Christal,-1
Al Cohen,-1
Larry Barnett,-1
Ray Woodworth,-1
Lonny Baker,-1
Brady North,-1
Beans Reardon,-1
Robert Ward,-1
Joseph Fugere,-1
Earl Wolgamot,-1
Ike Thomas,-1
Satch Davidson,-1
Jorge Moncada,-1
Tony Pacheco,-1
Michael Donohue,-1
R. F. Cook,-1
Don Slattery,-1
Harry Geisel,-1
Zac Bove,-1
Frank Lane,-1
Thomas Gillean,-1
Jim Waller,-1
Enrique Maroto,-1
Edward West,-1
Bill Veeck,-1
Steve Fields,-1
Joe O'Brien,-1
Bud Dawson,-1
Randy Bruns,-1
Frederick Westervelt,-1
Henry Murphy,-1
Hal Doerr,-1
Carlos Bernhardt,-1
Dave Gustafson,-1
Harry Colgan,-1
Dick Cavenaugh,-1
Cy Rigler,-1
Lou Almada,-1
Otis Tilden,-1
Lee Weyer,-1
Shawn Rakos,-1
Jack Mull,-1
Ham Avery,-1
Kenny Washington,-1
Eddie Haley,-1
Bill McKinley,-1
Peter Mullen,-1
Bud Frank,-1
Fred Millican,-1
Nicholas Bouse,-1
Judge Fuchs,-1
Marty Springstead,-1
William Hegeman,-1
Bill Rosenberry,-1
Elmer Guckert,-1
Charles Swenson,-1
John Grimsley,-1
Bob Freels,-1
Rico Zuccaro,-1
William Miller,-1
Ed Bloom,-1
Frank Stinson,-1
Harry Hesse,-1
Peter Durfee,-1
George Magerkurth,-1
Harold Easley,-1
Jim McKean,-1
A. G. Mills,-1
Woody Urchak,-1
Josh Gibson,-1
Roy Van Graflan,-1
Cliff Schaller,-1
P. J. Carey,-1
Arthur Coleman,-1
Frank Wash,-1
Bill Follmer,-1
Joe Padilla,-1
Lester Fuchs,-1
Hank Schwarz,-1
Tony Torchia,-1
Merrill Hadry,-1
Joe Bob Taylor,-1
Grover Froese,-1
John Donnelly,-1
Stanley Sykes,-1
Pedro Sierra,-1
Al Kaplan,-1
Bob Nelson,-1
Tom Connor,-1
Hugo Helburn,-1
Harry Chipman,-1
Harry Farnsworth,-1
Jim Duffy,-1
Joe Fitzgerald,-1
Ricky Meinhold,-1
Doug Sisson,-1
Vincent Hudson,-1
Fred Koenig,-1
Harry Lamb,-1
